INVENTORY_YEAR,INVENTORY_MONTH,PRODUCT_NUMBER,INVENTORY_COUNT
2023,4,29,2532
2023,4,30,2240
2023,4,31,2572
2023,4,32,7083
2023,4,33,6417
2023,4,34,4922
2023,4,35,3979
2023,4,36,5081
2023,4,37,2019
2023,4,38,2055
2023,4,39,2898
2023,4,40,5724
2023,4,41,1527
2023,4,63,843
2023,4,64,2981
2023,4,65,770
2023,4,66,474
2023,4,67,1158
2023,4,68,1518
2023,4,69,333
2023,4,70,683
2023,4,71,631
2023,4,72,557
2023,4,73,1022
2023,4,74,2756
2023,4,75,1270
2023,4,76,1996
2023,4,77,1600
2023,4,78,919
2023,4,79,477
2023,4,80,389
2023,4,81,619
2023,4,82,2931
2023,4,83,1650
2023,4,84,243
2023,4,85,1042
2023,4,86,20158
2023,4,87,24011
2023,4,88,23424
2023,4,89,25504
2023,4,90,36980
2023,4,91,14014
2023,4,92,6387
2023,4,93,27400
2023,4,94,30438
2023,4,95,28330
2023,4,96,3412
2023,4,97,1111
2023,4,98,9265
2023,4,99,4981
2023,4,100,11972
2023,4,101,751
2023,4,102,522
2023,4,103,592
2023,4,104,363
2023,4,105,631
2023,4,106,629
2023,4,107,475
2023,4,108,384
2023,4,109,2489
2023,4,110,677
2023,4,111,554
2023,4,112,2912
2023,4,113,2843
2023,4,114,296
2023,4,115,1854
2023,5,1,2397
2023,5,2,752
2023,5,3,2544
2023,5,4,4448
2023,5,5,834
2023,5,6,938
2023,5,7,2617
2023,5,8,1817
2023,5,9,1645
2023,5,10,1826
2023,5,11,585
2023,5,12,884
2023,5,13,1022
2023,5,14,2654
2023,5,15,948
2023,5,16,26192
2023,5,17,3454
2023,5,18,3064
2023,5,19,2509
2023,5,20,1781
2023,5,21,1745
2023,5,22,605
2023,5,23,461
2023,5,24,1672
2023,5,25,1855
2023,5,26,1808
2023,5,27,1298
2023,5,28,1175
2023,5,29,2366
2023,5,30,2128
2023,5,31,2342
2023,5,32,6505
2023,5,33,8203
2023,5,34,4592
2023,5,35,3499
2023,5,36,4491
2023,5,37,1901
2023,5,38,1981
2023,5,39,2728
2023,5,40,4952
2023,5,41,1463
2023,5,63,861
2023,5,64,2831
2023,5,65,794
2023,5,66,456
2023,5,67,1030
2023,5,68,1780
2023,5,69,365
2023,5,70,773
2023,5,71,689
2023,5,72,617
2023,5,73,1234
2023,5,74,2778
2023,5,75,1330
2023,5,76,1906
2023,5,77,1816
2023,5,78,951
2023,5,79,481
2023,5,80,443
2023,5,81,575
2023,5,82,3123
2023,5,83,1742
2023,5,84,323
2023,5,85,1056
2023,5,86,18692
2023,5,87,20333
2023,5,88,19894
2023,5,89,20976
2023,5,90,32106
2023,5,91,12418
2023,5,92,5355
2023,5,93,25034
2023,5,94,26464
2023,5,95,25460
2023,5,96,3042
2023,5,97,1219
2023,5,98,8209
2023,5,99,4265
2023,5,100,10776
2023,5,101,731
2023,5,102,544
2023,5,103,576
2023,5,104,345
2023,5,105,643
2023,5,106,689
2023,5,107,431
2023,5,108,358
2023,5,109,2341
2023,5,110,469
2023,5,111,498
2023,5,112,2544
2023,5,113,2545
2023,5,114,258
2023,5,115,1646
2023,6,1,2799
2023,6,2,254
2023,6,3,2890
2023,6,4,5888
2023,6,5,1162
2023,6,6,1188
2023,6,7,2469
2023,6,8,1679
2023,6,9,1465
2023,6,10,3538
2023,6,11,528
2023,6,12,1060
2023,6,13,858
2023,6,14,2312
2023,6,15,1012
2023,6,16,25340
2023,6,17,3304
2023,6,18,2950
2023,6,19,2669
2023,6,20,1541
2023,6,21,1527
2023,6,22,931
2023,6,23,409
2023,6,24,1834
2023,6,25,1935
2023,6,26,1720
2023,6,27,1300
2023,6,28,1181
2023,6,29,3012
2023,6,30,1850
2023,6,31,3118
2023,6,32,8535
2023,6,33,7435
2023,6,34,6208
2023,6,35,4703
2023,6,36,4151
2023,6,37,1855
2023,6,38,1689
2023,6,39,2312
2023,6,40,6688
2023,6,41,2545
2023,6,63,1037
2023,6,64,2845
2023,6,65,874
2023,6,66,444
2023,6,67,1000
2023,6,68,1478
2023,6,69,331
2023,6,70,705
2023,6,71,647
2023,6,72,623
2023,6,73,954
2023,6,74,2822
2023,6,75,1406
2023,6,76,1916
2023,6,77,1628
2023,6,78,1027
2023,6,79,487
2023,6,80,403
2023,6,81,543
2023,6,82,3103
2023,6,83,1780
2023,6,84,315
2023,6,85,978
2023,6,86,16064
2023,6,87,17175
2023,6,88,17366
2023,6,89,18318
2023,6,90,27102
2023,6,91,10254
2023,6,92,4355
2023,6,93,21804
2023,6,94,22108
2023,6,95,22220
2023,6,96,2734
2023,6,97,1081
2023,6,98,6611
2023,6,99,3623
2023,6,100,9386
2023,6,101,687
2023,6,102,516
2023,6,103,536
2023,6,104,321
2023,6,105,681
2023,6,106,639
2023,6,107,419
2023,6,108,330
2023,6,109,2213
2023,6,110,593
2023,6,111,524
2023,6,112,2352
2023,6,113,5083
2023,6,114,242
2023,6,115,3268
2023,7,1,2641
2023,7,2,1158
2023,7,3,2658
2023,7,4,5308
2023,7,5,950
2023,7,6,1090
2023,7,7,2271
2023,7,8,1395
2023,7,9,1305
2023,7,10,3182
2023,7,11,504
2023,7,12,1108
2023,7,13,1082
2023,7,14,2422
2023,7,15,1070
2023,7,16,24546
2023,7,17,3422
2023,7,18,3056
2023,7,19,2627
2023,7,20,1291
2023,7,21,1391
2023,7,22,859
2023,7,23,521
2023,7,24,1764
2023,7,25,1725
2023,7,26,1856
2023,7,27,1284
2023,7,28,1185
2023,7,29,2426
2023,7,30,1456
2023,7,31,2864
2023,7,32,7233
2023,7,33,6369
2023,7,34,5206
2023,7,35,4131
2023,7,36,5975
2023,7,37,2949
2023,7,38,1987
2023,7,39,2980
2023,7,40,5924
2023,7,41,2277
2023,7,63,881
2023,7,64,2643
2023,7,65,738
2023,7,66,342
2023,7,67,1110
2023,7,68,1398
2023,7,69,347
2023,7,70,621
2023,7,71,567
2023,7,72,703
2023,7,73,952
2023,7,74,2678
2023,7,75,1190
2023,7,76,1710
2023,7,77,1564
2023,7,78,981
2023,7,79,411
2023,7,80,423
2023,7,81,547
2023,7,82,3079
2023,7,83,1844
2023,7,84,159
2023,7,85,922
2023,7,86,20870
2023,7,87,21039
2023,7,88,24458
2023,7,89,28226
2023,7,90,29628
2023,7,91,15440
2023,7,92,6415
2023,7,93,25456
2023,7,94,39482
2023,7,95,25150
2023,7,96,2418
2023,7,97,1173
2023,7,98,11015
2023,7,99,5709
2023,7,100,15030
2023,7,101,679
2023,7,102,576
2023,7,103,510
2023,7,104,307
2023,7,105,735
2023,7,106,695
2023,7,107,411
2023,7,108,310
2023,7,109,2057
2023,7,110,507
2023,7,111,492
2023,7,112,2230
2023,7,113,4837
2023,7,114,226
2023,7,115,3064
2023,8,1,2803
2023,8,2,728
2023,8,3,3098
2023,8,4,5128
2023,8,5,788
2023,8,6,1038
2023,8,7,2215
2023,8,8,3079
2023,8,9,1115
2023,8,10,2982
2023,8,11,664
2023,8,12,1322
2023,8,13,1266
2023,8,14,2482
2023,8,15,1056
2023,8,16,23962
2023,8,17,3448
2023,8,18,3356
2023,8,19,2647
2023,8,20,2995
2023,8,21,2217
2023,8,22,829
2023,8,23,455
2023,8,24,1892
2023,8,25,1773
2023,8,26,1910
2023,8,27,1336
2023,8,28,1275
2023,8,29,2214
2023,8,30,2800
2023,8,31,2524
2023,8,32,6645
2023,8,33,7793
2023,8,34,4884
2023,8,35,3649
2023,8,36,5591
2023,8,37,2771
2023,8,38,1835
2023,8,39,2658
2023,8,40,5856
2023,8,41,2157
2023,8,63,1257
2023,8,64,2855
2023,8,65,934
2023,8,66,474
2023,8,67,1220
2023,8,68,1440
2023,8,69,365
2023,8,70,699
2023,8,71,537
2023,8,72,751
2023,8,73,1018
2023,8,74,3142
2023,8,75,1214
2023,8,76,1924
2023,8,77,1890
2023,8,78,1035
2023,8,79,563
2023,8,80,541
2023,8,81,573
2023,8,82,3479
2023,8,83,1952
2023,8,84,91
2023,8,85,958
2023,8,86,19396
2023,8,87,18585
2023,8,88,21682
2023,8,89,25366
2023,8,90,26930
2023,8,91,13946
2023,8,92,5987
2023,8,93,22256
2023,8,94,35542
2023,8,95,22738
2023,8,96,2032
2023,8,97,1073
2023,8,98,9835
2023,8,99,4937
2023,8,100,13740
2023,8,101,719
2023,8,102,648
2023,8,103,488
2023,8,104,295
2023,8,105,821
2023,8,106,751
2023,8,107,395
2023,8,108,290
2023,8,109,1907
2023,8,110,741
2023,8,111,580
2023,8,112,2096
2023,8,113,4721
2023,8,114,216
2023,8,115,2976
2023,9,1,2285
2023,9,2,500
2023,9,3,2706
2023,9,4,6662
2023,9,5,1324
2023,9,6,910
2023,9,7,3331
2023,9,8,2911
2023,9,9,911
2023,9,10,2648
2023,9,11,744
2023,9,12,1300
2023,9,13,1218
2023,9,14,2600
2023,9,15,1030
2023,9,16,22848
2023,9,17,3432
2023,9,18,3546
2023,9,19,2429
2023,9,20,2821
2023,9,21,1987
2023,9,22,783
2023,9,23,421
2023,9,24,1788
2023,9,25,1581
2023,9,26,1708
2023,9,27,1378
2023,9,28,1373
2023,9,29,3206
2023,9,30,2548
2023,9,31,3366
2023,9,32,8819
2023,9,33,6993
2023,9,34,6958
2023,9,35,5563
2023,9,36,4909
2023,9,37,2447
2023,9,38,1589
2023,9,39,2402
2023,9,40,4904
2023,9,41,1893
2023,9,63,1173
2023,9,64,2627
2023,9,65,686
2023,9,66,664
2023,9,67,1228
2023,9,68,1694
2023,9,69,453
2023,9,70,719
2023,9,71,669
2023,9,72,695
2023,9,73,1118
2023,9,74,3322
2023,9,75,1562
2023,9,76,2372
2023,9,77,2040
2023,9,78,851
2023,9,79,677
2023,9,80,585
2023,9,81,745
2023,9,82,3451
2023,9,83,2044
2023,9,84,115
2023,9,85,1038
2023,9,86,17864
2023,9,87,16763
2023,9,88,20340
2023,9,89,23218
2023,9,90,23604
2023,9,91,13326
2023,9,92,5181
2023,9,93,21076
2023,9,94,32306
2023,9,95,20988
2023,9,96,1802
2023,9,97,1267
2023,9,98,9517
2023,9,99,4421
2023,9,100,12818
2023,9,101,761
2023,9,102,642
2023,9,103,452
2023,9,104,267
2023,9,105,759
2023,9,106,749
2023,9,107,359
2023,9,108,234
2023,9,109,1621
2023,9,110,609
2023,9,111,540
2023,9,112,1744
2023,9,113,4357
2023,9,114,178
2023,9,115,2408
2023,10,1,1689
2023,10,2,628
2023,10,3,2672
2023,10,4,5498
2023,10,5,946
2023,10,6,756
2023,10,7,3061
2023,10,8,2415
2023,10,9,1871
2023,10,10,1992
2023,10,11,538
2023,10,12,828
2023,10,13,792
2023,10,14,2064
2023,10,15,890
2023,10,16,21492
2023,10,17,2832
2023,10,18,3148
2023,10,19,2077
2023,10,20,2431
2023,10,21,1621
2023,10,22,635
2023,10,23,483
2023,10,24,1662
2023,10,25,1605
2023,10,26,1452
2023,10,27,1186
2023,10,28,1181
2023,10,29,2450
2023,10,30,2020
2023,10,31,2714
2023,10,32,6879
2023,10,33,5285
2023,10,34,5410
2023,10,35,4421
2023,10,36,5563
2023,10,37,2969
2023,10,38,2057
2023,10,39,2958
2023,10,40,7264
2023,10,41,1505
2023,10,63,847
2023,10,64,2881
2023,10,65,-166
2023,10,66,468
2023,10,67,920
2023,10,68,1676
2023,10,69,343
2023,10,70,639
2023,10,71,525
2023,10,72,643
2023,10,73,686
2023,10,74,2598
2023,10,75,996
2023,10,76,1966
2023,10,77,1662
2023,10,78,405
2023,10,79,475
2023,10,80,523
2023,10,81,591
2023,10,82,2903
2023,10,83,1572
2023,10,84,463
2023,10,85,1004
2023,10,86,15020
2023,10,87,16763
2023,10,88,20220
2023,10,89,23108
2023,10,90,22948
2023,10,91,13016
2023,10,92,5155
2023,10,93,20990
2023,10,94,32284
2023,10,95,20684
2023,10,96,2042
2023,10,97,1227
2023,10,98,9307
2023,10,99,4221
2023,10,100,10482
2023,10,101,737
2023,10,102,646
2023,10,103,376
2023,10,104,229
2023,10,105,715
2023,10,106,709
2023,10,107,331
2023,10,108,200
2023,10,109,1323
2023,10,110,691
2023,10,111,544
2023,10,112,1318
2023,10,113,4111
2023,10,114,130
2023,10,115,1826
2023,11,1,1829
2023,11,2,2262
2023,11,3,2092
2023,11,4,4960
2023,11,5,888
2023,11,6,1146
2023,11,7,2901
2023,11,8,2119
2023,11,9,1693
2023,11,10,1706
2023,11,11,512
2023,11,12,922
2023,11,13,748
2023,11,14,2300
2023,11,15,840
2023,11,16,21166
2023,11,17,2768
2023,11,18,3108
2023,11,19,2249
2023,11,20,2197
2023,11,21,1513
2023,11,22,571
2023,11,23,457
2023,11,24,1758
2023,11,25,1717
2023,11,26,1488
2023,11,27,1216
2023,11,28,993
2023,11,29,2344
2023,11,30,1680
2023,11,31,2382
2023,11,32,6151
2023,11,33,6745
2023,11,34,5094
2023,11,35,3741
2023,11,36,4685
2023,11,37,2287
2023,11,38,1775
2023,11,39,2468
2023,11,40,6348
2023,11,41,1283
2023,11,63,1065
2023,11,64,3259
2023,11,65,202
2023,11,66,428
2023,11,67,970
2023,11,68,1744
2023,11,69,493
2023,11,70,725
2023,11,71,587
2023,11,72,615
2023,11,73,780
2023,11,74,3084
2023,11,75,1260
2023,11,76,2096
2023,11,77,1654
2023,11,78,469
2023,11,79,533
2023,11,80,549
2023,11,81,615
2023,11,82,2905
2023,11,83,1612
2023,11,84,915
2023,11,85,906
2023,11,86,14268
2023,11,87,16389
2023,11,88,19004
2023,11,89,22748
2023,11,90,22446
2023,11,91,12378
2023,11,92,5133
2023,11,93,20360
2023,11,94,31452
2023,11,95,19430
2023,11,96,1872
2023,11,97,1155
2023,11,98,9267
2023,11,99,4107
2023,11,100,8992
2023,11,101,775
2023,11,102,658
2023,11,103,328
2023,11,104,197
2023,11,105,723
2023,11,106,735
2023,11,107,309
2023,11,108,182
2023,11,109,1211
2023,11,110,455
2023,11,111,498
2023,11,112,5480
2023,11,113,3813
2023,11,114,84
2023,11,115,1608
2023,12,1,2157
2023,12,2,1552
2023,12,3,3396
2023,12,4,6734
2023,12,5,1922
2023,12,6,1122
2023,12,7,2629
2023,12,8,2039
2023,12,9,1453
2023,12,10,1438
2023,12,11,616
2023,12,12,1010
2023,12,13,874
2023,12,14,2436
2023,12,15,1006
2023,12,16,20716
2023,12,17,3002
2023,12,18,3218
2023,12,19,2351
2023,12,20,1955
2023,12,21,1387
2023,12,22,535
2023,12,23,435
2023,12,24,2084
2023,12,25,1713
2023,12,26,1474
2023,12,27,1212
2023,12,28,1427
2023,12,29,3608
2023,12,30,2970
2023,12,31,3114
2023,12,32,7813
2023,12,33,5835
2023,12,34,6772
2023,12,35,5469
2023,12,36,4211
2023,12,37,2243
2023,12,38,1611
2023,12,39,2356
2023,12,40,5010
2023,12,41,1243
2023,12,63,1219
2023,12,64,3461
2023,12,65,758
2023,12,66,416
2023,12,67,1068
2023,12,68,1734
2023,12,69,545
2023,12,70,715
2023,12,71,693
2023,12,72,651
2023,12,73,824
2023,12,74,2986
2023,12,75,1512
2023,12,76,1896
2023,12,77,1884
2023,12,78,617
2023,12,79,511
2023,12,80,587
2023,12,81,571
2023,12,82,2715
2023,12,83,1558
2023,12,84,697
2023,12,85,1068
2023,12,86,13424
2023,12,87,15813
2023,12,88,18692
2023,12,89,21840
2023,12,90,22114
2023,12,91,12250
2023,12,92,4927
2023,12,93,19226
2023,12,94,30936
2023,12,95,18328
2023,12,96,1808
2023,12,97,1115
2023,12,98,8915
2023,12,99,4031
2023,12,100,8356
2023,12,101,909
2023,12,102,688
2023,12,103,300
2023,12,104,175
2023,12,105,737
2023,12,106,819
2023,12,107,287
2023,12,108,168
2023,12,109,1051
2023,12,110,829
2023,12,111,652
2023,12,112,5320
2023,12,113,3571
2023,12,114,46
2023,12,115,1328
2024,1,1,2677
2024,1,2,4760
2024,1,3,2760
2024,1,4,6074
2024,1,5,1658
2024,1,6,1060
2024,1,7,2367
2024,1,8,1725
2024,1,9,1407
2024,1,10,3952
2024,1,11,676
2024,1,12,1138
2024,1,13,1030
2024,1,14,2682
2024,1,15,922
2024,1,16,20096
2024,1,17,2796
2024,1,18,3362
2024,1,19,2147
2024,1,20,1693
2024,1,21,1119
2024,1,22,1187
2024,1,23,757
2024,1,24,2434
2024,1,25,1811
2024,1,26,1584
2024,1,27,1290
2024,1,28,1889
2024,1,29,3178
2024,1,30,2562
2024,1,31,2832
2024,1,32,7099
2024,1,33,5209
2024,1,34,5802
2024,1,35,5025
2024,1,36,7039
2024,1,37,3713
2024,1,38,2619
2024,1,39,4370
2024,1,40,4852
2024,1,41,3525
2024,1,42,3595
2024,1,43,6465
2024,1,44,6432
2024,1,45,1858
2024,1,46,1766
2024,1,47,5397
2024,1,48,1946
2024,1,49,1144
2024,1,50,18315
2024,1,51,9048
2024,1,52,5848
2024,1,53,7340
2024,1,54,7103
2024,1,55,4240
2024,1,56,8140
2024,1,57,1694
2024,1,58,1839
2024,1,59,673
2024,1,60,8129
2024,1,61,7695
2024,1,62,2932
2024,1,63,1479
2024,1,64,3491
2024,1,65,962
2024,1,66,480
2024,1,67,1042
2024,1,68,1688
2024,1,69,459
2024,1,70,797
2024,1,71,843
2024,1,72,725
2024,1,73,922
2024,1,74,3088
2024,1,75,2094
2024,1,76,2104
2024,1,77,1790
2024,1,78,787
2024,1,79,573
2024,1,80,567
2024,1,81,581
2024,1,82,2621
2024,1,83,1724
2024,1,84,477
2024,1,85,1122
2024,1,86,19926
2024,1,87,25943
2024,1,88,25116
2024,1,89,25348
2024,1,90,35326
2024,1,91,17620
2024,1,92,7625
2024,1,93,22336
2024,1,94,33356
2024,1,95,24656
2024,1,96,2104
2024,1,97,1085
2024,1,98,11089
2024,1,99,6463
2024,1,100,13528
2024,1,101,1045
2024,1,102,732
2024,1,103,254
2024,1,104,145
2024,1,105,855
2024,1,106,811
2024,1,107,261
2024,1,108,150
2024,1,109,861
2024,1,110,813
2024,1,111,624
2024,1,112,5108
2024,1,113,6357
2024,1,114,626
2024,1,115,1126
2024,2,1,2921
2024,2,2,4064
2024,2,3,4306
2024,2,4,5866
2024,2,5,1214
2024,2,6,904
2024,2,7,2279
2024,2,8,3873
2024,2,9,1255
2024,2,10,3758
2024,2,11,676
2024,2,12,1014
2024,2,13,1196
2024,2,14,3150
2024,2,15,902
2024,2,16,19380
2024,2,17,3132
2024,2,18,3834
2024,2,19,2405
2024,2,20,3511
2024,2,21,3355
2024,2,22,1085
2024,2,23,631
2024,2,24,2692
2024,2,25,1617
2024,2,26,1656
2024,2,27,1364
2024,2,28,1935
2024,2,29,2812
2024,2,30,2314
2024,2,31,2484
2024,2,32,6473
2024,2,33,9875
2024,2,34,5118
2024,2,35,4765
2024,2,36,6411
2024,2,37,3311
2024,2,38,2277
2024,2,39,4028
2024,2,40,9552
2024,2,41,3295
2024,2,42,3721
2024,2,43,6673
2024,2,44,6636
2024,2,45,1930
2024,2,46,1888
2024,2,47,5729
2024,2,48,2032
2024,2,49,1134
2024,2,50,18133
2024,2,51,9486
2024,2,52,6112
2024,2,53,7228
2024,2,54,7431
2024,2,55,4644
2024,2,56,8000
2024,2,57,1849
2024,2,58,1791
2024,2,59,749
2024,2,60,8019
2024,2,61,7925
2024,2,62,2986
2024,2,63,1951
2024,2,64,4135
2024,2,65,1542
2024,2,66,638
2024,2,67,1034
2024,2,68,1904
2024,2,69,639
2024,2,70,945
2024,2,71,1041
2024,2,72,911
2024,2,73,1324
2024,2,74,3140
2024,2,75,2480
2024,2,76,2492
2024,2,77,2312
2024,2,78,937
2024,2,79,743
2024,2,80,727
2024,2,81,753
2024,2,82,2807
2024,2,83,2026
2024,2,84,401
2024,2,85,1288
2024,2,86,19488
2024,2,87,25395
2024,2,88,24360
2024,2,89,24796
2024,2,90,34620
2024,2,91,17256
2024,2,92,7417
2024,2,93,21870
2024,2,94,32800
2024,2,95,24250
2024,2,96,2104
2024,2,97,1049
2024,2,98,10829
2024,2,99,6419
2024,2,100,13232
2024,2,101,1161
2024,2,102,798
2024,2,103,250
2024,2,104,135
2024,2,105,1005
2024,2,106,853
2024,2,107,261
2024,2,108,138
2024,2,109,4391
2024,2,110,1313
2024,2,111,806
2024,2,112,4914
2024,2,113,6227
2024,2,114,606
2024,2,115,784
2024,3,1,3111
2024,3,2,3436
2024,3,3,3852
2024,3,4,7304
2024,3,5,2212
2024,3,6,780
2024,3,7,3803
2024,3,8,3445
2024,3,9,939
2024,3,10,3474
2024,3,11,558
2024,3,12,1054
2024,3,13,1146
2024,3,14,3054
2024,3,15,890
2024,3,16,18678
2024,3,17,3658
2024,3,18,3368
2024,3,19,2287
2024,3,20,3293
2024,3,21,3109
2024,3,22,1043
2024,3,23,571
2024,3,24,2574
2024,3,25,1635
2024,3,26,1792
2024,3,27,1580
2024,3,28,1877
2024,3,29,4386
2024,3,30,1822
2024,3,31,4612
2024,3,32,11811
2024,3,33,7789
2024,3,34,9238
2024,3,35,7731
2024,3,36,5215
2024,3,37,3107
2024,3,38,1661
2024,3,39,3546
2024,3,40,8602
2024,3,41,2997
2024,3,42,3591
2024,3,43,6397
2024,3,44,6378
2024,3,45,1856
2024,3,46,1886
2024,3,47,5905
2024,3,48,1946
2024,3,49,1064
2024,3,50,25053
2024,3,51,9866
2024,3,52,6162
2024,3,53,7402
2024,3,54,7167
2024,3,55,4692
2024,3,56,7570
2024,3,57,1774
2024,3,58,1831
2024,3,59,857
2024,3,60,9579
2024,3,61,7491
2024,3,62,2760
2024,3,63,2145
2024,3,64,4295
2024,3,65,1966
2024,3,66,724
2024,3,67,1202
2024,3,68,1658
2024,3,69,683
2024,3,70,927
2024,3,71,1179
2024,3,72,1005
2024,3,73,1464
2024,3,74,3356
2024,3,75,2762
2024,3,76,2438
2024,3,77,2806
2024,3,78,1053
2024,3,79,715
2024,3,80,899
2024,3,81,709
2024,3,82,2655
2024,3,83,2132
2024,3,84,179
2024,3,85,1312
2024,3,86,18468
2024,3,87,22709
2024,3,88,22266
2024,3,89,23022
2024,3,90,32272
2024,3,91,15620
2024,3,92,6943
2024,3,93,20330
2024,3,94,29426
2024,3,95,22122
2024,3,96,1856
2024,3,97,1567
2024,3,98,10111
2024,3,99,5655
2024,3,100,12390
2024,3,101,1153
2024,3,102,768
2024,3,103,554
2024,3,104,937
2024,3,105,1011
2024,3,106,847
2024,3,107,967
2024,3,108,1014
2024,3,109,4925
2024,3,110,867
2024,3,111,616
2024,3,112,4142
2024,3,113,5669
2024,3,114,540
2024,3,115,3960
2024,4,1,2939
2024,4,2,5920
2024,4,3,4866
2024,4,4,6602
2024,4,5,1852
2024,4,6,1212
2024,4,7,3333
2024,4,8,3047
2024,4,9,2499
2024,4,10,2610
2024,4,11,480
2024,4,12,714
2024,4,13,1064
2024,4,14,2648
2024,4,15,730
2024,4,16,37662
2024,4,17,3698
2024,4,18,2628
2024,4,19,2147
2024,4,20,2813
2024,4,21,2689
2024,4,22,855
2024,4,23,841
2024,4,24,2426
2024,4,25,1761
2024,4,26,1838
2024,4,27,1578
2024,4,28,1769
2024,4,29,3220
2024,4,30,3314
2024,4,31,3852
2024,4,32,10159
2024,4,33,6205
2024,4,34,7062
2024,4,35,6791
2024,4,36,8241
2024,4,37,4031
2024,4,38,2449
2024,4,39,4642
2024,4,40,7466
2024,4,41,2657
2024,4,42,3271
2024,4,43,6147
2024,4,44,5822
2024,4,45,1676
2024,4,46,1802
2024,4,47,5605
2025,12,23,1985
2025,12,24,7992
2025,12,25,5039
2025,12,26,4544
2025,12,27,3904
2025,12,28,4969
2025,12,29,9260
2025,12,30,7152
2025,12,31,12272
2025,12,32,23061
2025,12,33,23231
2025,12,34,28148
2025,12,35,16939
2025,12,36,13557
2025,12,37,5513
2025,12,38,4387
2025,12,39,9074
2025,12,40,12144
2025,12,41,5193
2025,12,42,4857
2025,12,43,7411
2025,12,44,8922
2025,12,45,2912
2025,12,46,3338
2025,12,47,8519
2025,12,48,3418
2025,12,49,1622
2025,12,50,45455
2025,12,51,12584
2025,12,52,7354
2025,12,53,8464
2025,12,54,13049
2025,12,55,8514
2025,12,56,14006
2025,12,57,4593
2025,12,58,4861
2025,12,59,2953
2025,12,60,14109
2025,12,61,10025
2025,12,62,8552
2025,12,63,5241
2025,12,64,12605
2025,12,65,3926
2025,12,66,1694
2025,12,67,1790
2025,12,68,5724
2025,12,69,1451
2025,12,70,2645
2025,12,71,3043
2025,12,72,4197
2025,12,73,7894
2025,12,74,19542
2025,12,75,4962
2025,12,76,10724
2025,12,77,4422
2025,12,78,645
2025,12,79,1579
2025,12,80,1979
2025,12,81,1741
2025,12,82,4247
2025,12,83,3402
2025,12,84,1799
2025,12,85,1818
2025,12,86,4194
2025,12,87,14449
2025,12,88,7478
2025,12,89,8560
2025,12,90,16804
2025,12,91,8450
2025,12,92,4193
2025,12,93,12674
2025,12,94,10030
2025,12,95,7886
2025,12,96,1966
2025,12,97,1139
2025,12,98,5659
2025,12,99,3295
2025,12,100,2354
2025,12,101,2037
2025,12,102,1510
2025,12,103,670
2025,12,104,853
2025,12,105,1581
2025,12,106,1553
2025,12,107,673
2025,12,108,862
2025,12,109,2065
2025,12,110,2425
2025,12,111,1128
2025,12,112,7810
2025,12,113,3485
2025,12,114,350
2025,12,115,3310
